
-0.043572	0.019564
0.015893	0.010550
-0.015002	-0.004819
0.021153	-0.004285
0.040167	0.051542
-0.018415	0.076503
-0.066048	-0.012602
0.019052	-0.032691
-0.020583	0.023081
-0.041275	0.018765
-0.012307	0.053520
0.026452	-0.105155
0.030495	-0.014978
-0.042034	-0.048529
0.062772	0.082111
-0.032156	0.035999
-0.016922	0.010693
-0.002849	-0.058069
0.047377	0.003047
-0.013671	-0.074417
-0.033295	-0.084648
0.033223	-0.000973
0.041957	-0.058908
-0.074770	0.063139
-0.054361	0.006813
-0.055680	-0.058412
0.067059	0.021564
0.006833	0.047661
-0.055954	0.016538
-0.026775	-0.005467
-0.015866	-0.000975
0.063025	-0.139784
-0.069369	-0.048902
0.062248	-0.026206
-0.023608	-0.000959
0.041950	-0.037734
0.041091	-0.028857
0.013393	-0.026272
0.070488	0.071198
-0.055386	0.047387
0.009693	0.103897
0.111632	-0.037475
-0.059203	0.002246
0.060007	0.072325
-0.009102	0.048383
0.058707	0.089053
0.022342	0.073500
-0.003042	0.043795
-0.021728	0.063207
-0.000606	0.000090
0.071452	0.050780
0.051165	-0.062503
0.059224	0.027197
0.068619	-0.014563
0.033760	-0.063985
-0.071324	0.009071
0.043838	-0.035436
0.051595	0.057756
0.002760	0.053881
-0.118016	0.008593
-0.051608	-0.002194
0.044843	-0.004147
-0.003841	0.034527
-0.040237	-0.016574
-0.029239	-0.093074
0.001491	0.007053
-0.055423	0.013079
0.043030	0.008847
-0.072076	0.037002
0.061886	-0.060117
0.055745	0.004541
-0.008194	-0.036237
0.021173	0.045459
0.027672	0.047509
-0.048795	0.005907
0.032913	-0.083891
-0.023065	-0.034732
-0.047547	0.045797
0.058615	-0.064278
-0.071700	0.028189
0.043352	0.008566
0.008673	0.021925
-0.028142	0.098913
-0.079442	0.022214
-0.056454	0.000958
-0.045858	-0.007510
0.029355	0.037148
-0.042580	0.018157
-0.033974	-0.006537
0.070838	-0.053459
0.010464	-0.072544
-0.033750	0.033813
-0.082113	-0.019947
-0.012553	-0.040543
-0.094793	-0.011506
-0.001201	0.015432
-0.022320	-0.040904
0.016120	0.081770
0.014738	-0.063849
-0.077340	0.079190
-0.073433	-0.000948
0.020902	-0.007021
-0.072204	0.036326
0.037843	-0.056858
-0.067739	-0.037582
0.010481	0.078104
-0.060584	0.011090
0.011598	0.139500
0.056148	-0.038549
0.008928	-0.047541
0.052801	0.053366
-0.010800	-0.023316
0.004559	-0.020511
0.036891	0.025692
-0.058305	-0.038127
0.010166	-0.080889
-0.002284	-0.039516
-0.058312	0.024265
-0.043402	0.069353
-0.047019	-0.001699
0.049838	-0.035893
0.024544	-0.038710
0.009997	0.068714
0.023374	-0.047778
0.060722	-0.100378
0.055129	-0.049026
-0.029720	0.004737
0.119819	0.034380
-0.073023	0.004208
-0.038706	-0.041618
0.021852	0.052906
-0.102492	-0.045268
-0.042801	0.087886
-0.036658	0.073687
-0.116719	0.006258
-0.045247	-0.127574
-0.019988	-0.014712
-0.087659	0.036502
0.080570	-0.043181
0.037602	0.031156
-0.002109	-0.069016
0.071510	-0.019056
0.004490	0.015752
0.009416	0.048819
-0.026582	0.037181
-0.028912	-0.028417
0.050801	-0.003583
-0.072545	0.068516
-0.102868	0.082106
0.006460	0.052622
0.013496	-0.164465
-0.081646	0.009742
0.025052	-0.036944
-0.059511	0.045092
-0.000590	-0.057259
0.013356	0.074377
0.084754	-0.071901
-0.046013	0.011867
0.006818	-0.006430
-0.013116	-0.059041
-0.041870	-0.050606
0.017512	-0.051206
-0.032373	0.049297
-0.016965	0.065982
-0.033396	-0.000088
0.015445	0.056848
-0.059988	-0.016492
-0.012523	-0.017988
-0.007921	0.000719
0.065279	-0.013135
0.032596	0.000848
0.014905	-0.080865
0.053416	0.014111
0.036908	-0.046529
-0.005822	-0.013007
-0.061952	-0.003848
0.072768	0.012337
-0.001168	0.095365
-0.012591	-0.125919
-0.023518	-0.042733
-0.047106	0.099467
0.054977	-0.017889
-0.056234	0.009755
-0.021461	-0.071738
-0.045477	-0.045830
-0.063354	0.032807
-0.033752	-0.098988
-0.063326	-0.026628
0.000506	-0.008057
0.089693	0.048753
-0.039207	0.060894
-0.016961	-0.043172
0.019668	0.080216
-0.003503	-0.042172
0.001538	0.121252
0.015809	0.035677
0.058305	0.028704
-0.017186	0.044272
0.019043	0.062494
-0.004048	-0.063652
-0.037544	-0.007379
-0.039329	0.023283
-0.022247	-0.027778
0.099450	-0.027793
0.021361	-0.019667
0.040772	0.006675
-0.016578	0.010535
0.022973	-0.025146
0.051310	-0.023570
0.001220	0.042803
-0.045130	-0.052916
0.060213	-0.107667
0.085348	-0.039350
-0.047332	-0.053872
0.008823	0.009400
0.052164	-0.018070
0.006603	-0.125069
0.034455	-0.013552
0.026029	0.040157
-0.043192	-0.088775
-0.088330	0.041835
0.076886	-0.049668
0.015338	-0.036640
-0.024156	0.019581
-0.038450	-0.037449
-0.032147	0.003918
0.086873	0.010537
0.017468	-0.005305
-0.123254	0.074367
-0.057693	0.066495
-0.000709	-0.051904
-0.002161	0.045269
0.004511	-0.004016
0.065774	-0.044481
-0.063444	-0.112432
0.047104	-0.070650
0.070705	0.034151
-0.001793	-0.003084
0.026324	0.033373
-0.071539	0.013570
0.066592	0.034302
-0.067580	0.021598
-0.036387	-0.063921
-0.038053	0.001613
0.003854	0.025514
-0.050566	-0.035933
0.092000	-0.087705
-0.078048	0.033541
0.060134	-0.034611
0.041205	0.016817
0.006530	-0.085921
-0.089276	0.057734
0.000377	-0.040275
0.076019	-0.057016
-0.041715	0.019558
-0.004529	0.063216
-0.025493	0.012769
0.047664	-0.082947
-0.062923	0.069905
0.019227	-0.015601
0.002187	-0.031600
0.024822	-0.027449
-0.017574	-0.011761
0.047700	-0.072182
0.006208	-0.025599
-0.035580	0.018163
0.006272	0.034921
0.014057	0.043247
-0.060453	-0.080189
0.071723	0.027800
0.033862	0.002349
0.098747	0.081466
-0.009305	-0.040407
-0.060290	0.012988
-0.006612	0.105173
-0.007469	0.031148
-0.064358	-0.038775
-0.017479	0.011505
-0.094460	0.002625
0.038237	0.008521
-0.014320	0.053534
0.133117	0.041421
0.024702	-0.056101
-0.095931	-0.001657
-0.049703	-0.051251
0.042054	0.025518
-0.032619	-0.093801
0.049356	-0.076680
0.056233	0.051223
0.044863	-0.009301
-0.067043	-0.006682
0.000423	-0.023638
0.005675	-0.059962
0.009475	-0.044710
-0.059926	0.062300
-0.037123	-0.003662
-0.090595	-0.011134
0.021316	-0.045369
-0.071832	-0.062411
0.018467	0.067862
-0.085094	-0.068161
-0.004370	0.056351
-0.003559	-0.012455
0.075598	-0.055594
-0.020605	0.005936
0.043330	0.002229
-0.028033	0.041265
-0.033088	-0.035950
0.029080	0.048213
0.085615	-0.030265
0.067380	-0.039926
0.055818	0.010425
-0.087068	0.009167
0.033964	-0.109898
0.107191	0.027710
0.047295	-0.029964
-0.087514	-0.004719
-0.054075	0.024618
-0.129633	-0.034664
0.045395	-0.030752
0.061882	-0.004992
0.059578	-0.044891
-0.075029	0.047936
-0.085031	0.028237
0.065322	0.046360
0.026706	-0.028328
-0.007181	-0.000895
0.002442	-0.016299
-0.000128	0.080898
0.100634	-0.032674
-0.001654	0.075014
-0.015226	0.089462
-0.012432	-0.014831
-0.058663	-0.049106
0.004894	0.021711
0.004447	0.038011
0.034569	-0.071517
-0.016875	-0.077575
-0.010219	0.024359
-0.010200	0.002212
-0.051937	0.051938
-0.053318	-0.074338
-0.026556	0.047062
0.049746	-0.021017
0.017449	-0.102423
0.001725	-0.040322
0.017912	0.049653
-0.040021	0.031825
0.039941	0.022656
-0.030518	0.025662
0.026785	-0.056017
0.032169	-0.014837
0.089960	-0.043638
0.065142	-0.005580
0.016877	-0.011331
-0.044465	-0.070742
0.011812	-0.046891
-0.005987	-0.075208
-0.097589	-0.045657
0.034012	-0.046794
-0.000045	-0.006346
-0.041337	0.082919
-0.068984	-0.005483
0.040900	-0.079170
-0.047678	0.002394
-0.020120	0.052862
0.001086	-0.018420
-0.001049	0.049947
0.034050	0.046088
-0.039799	0.047313
0.038324	-0.089183
-0.088661	0.008697
-0.018219	-0.003554
0.010890	-0.070994
0.020082	-0.037491
0.067372	-0.060945
0.009468	0.036607
0.003700	0.095865
-0.057014	-0.052498
-0.010151	0.002115
-0.009612	0.071643
0.057116	0.095480
-0.031878	0.060331
0.003218	-0.028024
0.002098	-0.013413
-0.005033	0.060552
0.024159	-0.032430
0.037107	0.025264
0.001707	-0.039450
0.045961	0.020482
0.076027	-0.003018
-0.009502	-0.028195
0.033682	0.045804
-0.073884	0.024742
0.056475	0.048269
-0.105290	0.055329
-0.001524	0.108363
0.016475	-0.039951
0.010433	-0.044794
0.041000	-0.100136
0.002539	-0.013710
-0.064280	-0.010042
-0.025000	0.009716
0.001658	0.001908
0.036230	0.080716
-0.079753	-0.065302
0.036412	-0.059973
-0.116419	0.072618
0.076384	0.022972
0.056698	-0.039754
-0.006098	-0.010891
-0.034969	0.034100
0.052699	0.055530
-0.033398	-0.005198
-0.004818	0.056495
-0.007875	-0.000174
-0.012929	0.078438
0.096585	-0.013354
0.054274	-0.029433
0.034283	-0.031063
-0.032897	0.004588
-0.075037	0.052920
-0.050917	-0.025741
0.018187	-0.030270
-0.086921	0.048060
0.057093	-0.010657
-0.067501	0.087492
-0.061738	0.025249
0.022160	-0.024548
-0.046611	0.065649
-0.050445	-0.028375
0.058105	-0.048847
0.015152	0.046478
-0.044912	-0.038807
-0.026118	-0.104908
-0.071197	-0.087849
-0.017009	0.020544
0.008582	0.047444
0.035269	0.173241
0.046681	0.046234
0.024755	0.000088
0.024118	-0.058241
0.034317	-0.033515
-0.055419	-0.074215
0.038145	0.017861
-0.031513	-0.031622
0.009408	-0.076412
0.029660	-0.009314
0.108875	-0.088431
-0.042192	0.008497
-0.075505	0.033477
-0.005312	-0.019920
-0.042919	0.023860
-0.060363	-0.038743
0.052546	-0.071370
0.055580	-0.055434
-0.029539	-0.059073
0.050002	0.059982
-0.022604	0.011733
0.002037	-0.032228
-0.044148	-0.057607
-0.045164	-0.039943
0.030948	0.023255
0.129964	-0.008256
-0.007458	-0.019582
-0.001376	0.048847
0.118771	0.049071
-0.013537	-0.022123
-0.031573	0.013409
-0.002158	-0.040017
0.063046	-0.044840
0.048035	-0.027606
0.075143	-0.084987
0.065884	0.054511
-0.030715	0.008727
0.108055	-0.029732
0.013194	-0.033810
-0.072286	-0.048048
0.010045	0.038392
0.092637	0.022272
-0.039614	0.044937
0.026495	0.062642
0.039632	-0.025144
0.021842	-0.090170
0.017256	-0.010735
0.066429	0.007501
-0.050177	-0.063447
0.042422	0.079465
0.075550	0.020196
0.013634	0.002970
0.062161	-0.062261
0.022136	0.073412
-0.039835	0.014664
0.017149	0.008610
0.038616	0.031842
0.058599	0.019597
-0.065736	-0.069660
0.039663	0.012306
0.032434	0.035878
-0.101604	-0.013836
-0.030241	-0.000349
0.064625	-0.031329
0.059096	-0.094080
0.003538	-0.021604
-0.023062	-0.062974
0.017247	0.080894
0.024634	0.033118
-0.003899	0.037694
-0.016660	0.017757
-0.053721	-0.057050
0.061596	-0.051116
0.036808	-0.053176
-0.006390	-0.021418
0.032952	-0.011893
-0.026196	-0.077023
0.029700	0.029210
0.101957	0.079471
-0.014746	0.030030
-0.029936	0.006754
-0.006585	0.054631
-0.014943	0.047950
-0.016090	-0.060281
-0.036658	-0.013835
0.095832	0.008617
0.011270	-0.010015
-0.105263	0.079012
0.020721	-0.003204
0.052042	-0.029720
0.006530	-0.014748
-0.019063	0.053810
0.049842	0.054349
-0.099844	-0.054113
-0.037632	0.041518
0.059214	-0.009245
-0.078343	-0.025370
-0.060136	0.088101
0.024585	0.065743
0.002019	-0.034628
0.060202	-0.115606
0.045116	0.036930
-0.006212	0.003885
0.007631	-0.004166
0.006753	0.004242
-0.011963	0.048894
-0.066377	0.062904
0.000220	0.026473
0.008865	-0.098378
0.037678	0.047536
0.128791	-0.061963
0.100152	0.004627
0.013217	0.010801
0.048354	-0.044103
0.040004	0.004374
-0.058526	-0.047593
0.012155	0.070197
-0.070049	0.045115
0.022766	-0.019386
-0.039293	-0.040651
-0.011905	-0.044886
-0.022711	0.067390
-0.067808	0.032767
-0.081576	-0.008433
0.133124	-0.030832
-0.005403	-0.063298
-0.061294	-0.058076
-0.075834	-0.019541
0.038062	0.085496
-0.041971	0.039478
-0.094958	-0.008857
0.029918	-0.025520
0.049410	-0.047251
-0.082406	-0.017480
-0.052425	0.019337
-0.045800	0.013707
-0.010128	0.008975
0.014624	-0.077186
-0.015563	-0.059199
-0.042993	-0.036453
0.007155	0.034785
0.045516	0.036978
0.079549	-0.073523
0.021296	0.055641
-0.097083	0.045712
-0.075367	0.013872
0.009666	-0.027025
0.040953	0.003256
-0.106123	-0.039293
0.007523	-0.009460
-0.084677	0.067225
-0.049218	0.027492
-0.040196	0.008542
-0.040225	-0.082565
-0.021515	-0.027645
0.017291	0.084657
0.050334	-0.029895
0.061341	0.022336
0.086328	0.006940
0.024543	0.000361
0.035543	0.104087
-0.032477	-0.021152
0.055859	0.017523
0.030357	-0.009858
0.058583	0.040819
-0.011673	0.009803
0.036279	0.100189
-0.042997	-0.040043
0.064913	0.040646
0.006791	0.007621
-0.035493	0.023329
0.008552	-0.042335
-0.032777	-0.079709
-0.012237	0.028393
-0.011873	0.097788
-0.001398	0.029585
-0.054509	-0.009354
-0.048963	-0.021688
-0.044845	0.051408
0.000722	0.002610
0.035007	-0.006458
0.024604	-0.055137
0.064451	0.045907
0.097810	0.042394
-0.023963	0.034975
-0.024430	0.030991
0.029784	-0.048454
-0.096881	0.045199
0.013388	0.043192
-0.025939	-0.036930
-0.063076	-0.022090
0.103301	0.061961
-0.063256	-0.013847
-0.096958	-0.037862
0.069948	0.034070
-0.006083	0.027417
-0.050627	0.076123
0.055575	-0.049480
0.015354	0.005271
0.003998	-0.005519
-0.066200	-0.062507
0.021605	0.039284
0.040257	0.019235
-0.068702	0.017378
-0.018759	-0.050568
-0.023026	0.087214
-0.013954	-0.026482
-0.147250	-0.006389
-0.060254	-0.038088
0.100783	-0.038961
0.040290	0.058663
-0.009153	-0.028582
0.004891	-0.049370
-0.082060	0.014104
-0.094082	0.016604
0.095627	-0.022175
0.080251	0.010434
0.013087	-0.042098
0.047982	-0.014640
0.023064	-0.016841
-0.054557	0.106525
0.001045	0.075804
-0.059309	0.073283
-0.036681	0.023752
-0.035400	0.007479
0.074591	-0.062123
0.049688	-0.056617
-0.043001	-0.041481
-0.006056	-0.014473
-0.047711	-0.004187
0.014600	0.005541
-0.046209	0.053234
-0.015230	0.024617
-0.061310	-0.011412
-0.041465	0.090271
-0.039100	-0.079421
-0.026793	-0.000614
-0.062399	-0.039723
-0.126637	-0.097389
0.063989	-0.020128
-0.024882	-0.012882
0.067068	0.021964
0.078842	0.053463
0.052724	-0.039159
-0.031978	-0.004938
-0.041312	0.068462
0.010503	-0.014400
0.035992	-0.000030
0.006162	0.082377
0.055787	0.086767
-0.036353	0.037432
-0.051008	0.037063
-0.072012	-0.024831
0.018881	-0.020750
-0.019558	-0.083562
-0.012940	0.057544
0.012108	-0.018116
-0.026766	0.077811
-0.052112	-0.055569
0.013938	-0.026780
0.073014	-0.091092
0.041802	0.039640
-0.005734	-0.045743
-0.040591	0.070381
0.016592	-0.090706
-0.018154	-0.033832
-0.093230	0.031731
0.027374	0.022513
0.011822	0.062726
